refcode,BG_PBE,CBM_PBE,VBM_PBE,Direct_PBE
NATKEB_FSR,2.832596,3.01008,0.177484,False
NATRAD_FSR,2.328402,2.6953259999999997,0.366924,False
NATREH02_FSR,2.424579,2.631201,0.20662199999999997,False
NATREH_FSR,2.394847,2.5929130000000002,0.19806600000000002,False
NATXIR_FSR,2.507805,2.1589009999999997,-0.348904,True
NATXOX01_FSR,0.354127,1.8605029999999998,1.506376,False
NATYUF_FSR,0.468624,3.059438,2.590814,True
NAVDEW_FSR,0.825254,2.2821119999999997,1.456858,False
NAVDIZ_FSR,2.749406,2.402374,-0.347032,False
NAVFAT_FSR,2.507204,3.1471259999999996,0.639922,False
NAVFAU_FSR,3.519623,3.283178,-0.236445,True
NAVFEY_FSR,3.333872,2.523895,-0.8099770000000001,True
NAVJAW_FSR,0.299808,-0.344571,-0.644379,True
NAVJOM_FSR,1.362683,0.10937899999999999,-1.2533040000000002,True
NAVLOO_FSR,0.9616290000000001,1.679132,0.717503,False
NAVRIO_FSR,1.069788,1.954045,0.884257,False
NAVYIU_FSR,2.016117,2.33945,0.323333,False
NAVYOA_FSR,1.996118,2.383664,0.387546,True
NAWRIP_FSR,1.044145,1.0923100000000001,0.048165,True
NAWSEM_FSR,0.648732,2.022951,1.374219,True
NAWXOZ_FSR,3.7317129999999996,4.314673,0.58296,False
NAWYOA_FSR,3.7007199999999996,3.825513,0.124793,True
NAXMOQ_FSR,2.653741,2.579848,-0.073893,False
NAXQUA_FSR,1.9349349999999998,3.858284,1.9233490000000002,False
NAXTAI_FSR,1.266885,2.55753,1.290645,False
NAXVOY02_FSR,4.894758,2.27389,-2.620868,False
NAXVUE_FSR,2.6862630000000003,2.148422,-0.537841,False
NAXWAL_FSR,2.445265,1.841564,-0.603701,True
NAYHUQ_FSR,1.059698,2.354404,1.294706,False
NAYJAY_FSR,0.790259,2.693604,1.903345,True
NAYMEG_FSR,2.4184900000000003,2.494984,0.076494,True
NAYWIU_FSR,3.3462389999999997,2.999621,-0.346618,False
NAYYAQ_FSR,2.90305,3.31463,0.41158,False
NAZGON_FSR,2.583714,2.67309,0.089376,False
NAZJUV_FSR,2.832286,2.1492419999999997,-0.683044,True
NAZNAF_FSR,3.127359,2.848385,-0.278974,True
NAZNEJ_FSR,3.316568,2.7537580000000004,-0.56281,True
NAZTEQ_FSR,1.024234,2.111832,1.087598,False
NAZTIT_FSR,4.357632,3.724309,-0.633323,False
NAZWET_FSR,1.225101,1.199278,-0.025823000000000002,True
NAZWIX_FSR,1.672767,1.094343,-0.5784239999999999,False
NAZWUI_FSR,3.141884,2.304548,-0.8373360000000001,False
NAZXOE_FSR,4.334429,4.165756,-0.168673,True
NAZXUK_FSR,4.351621,4.083261,-0.26836,False
NEBBEE_FSR,2.663031,2.230008,-0.43302299999999994,True
NEBKIO_FSR,2.745731,2.674214,-0.071517,False
NEBLOY_FSR,2.222416,1.255482,-0.966934,True
NEBMEP_FSR,2.6662060000000003,2.583094,-0.083112,True
NEBQES_FSR,2.928472,2.8772189999999997,-0.051253,False
NEBQOD_FSR,2.854245,1.7456369999999999,-1.108608,True
NEBRUK_FSR,2.312769,1.748875,-0.563894,False
NEBSAR_FSR,0.012609,2.813816,2.801207,False
NEBTIA_FSR,2.708609,2.8927009999999997,0.184092,False
NEBTOF_FSR,2.137649,1.561743,-0.575906,True
NEBVEY_FSR,2.698779,2.29993,-0.39884899999999995,True
NEBVIC_FSR,2.054894,3.7685910000000002,1.713697,True
NECBON_FSR,0.73258,1.4643549999999999,0.731775,False
NECCIK_FSR,5.3343620000000005,4.634854,-0.699508,False
NECCUU_FSR,2.5968259999999996,3.017373,0.420547,False
NECDUV_FSR,1.307199,0.8743989999999999,-0.4328,False
NECFAD_FSR,1.168766,2.211072,1.042306,True
NECFIL_FSR,1.18264,1.1273739999999999,-0.055265999999999996,True
NECSAQ_FSR,4.257005,3.8795889999999997,-0.377416,False
NEDCAD_FSR,2.926684,2.415046,-0.511638,True
NEDGUB_FSR,2.339783,2.37515,0.035367,True
NEDHIN_FSR,0.8837010000000001,1.7737290000000001,0.890028,False
NEDKAL_FSR,1.118602,2.370938,1.2523360000000001,True
NEDSOF_FSR,2.525963,4.852894999999999,2.326932,True
NEDXEZ_FSR,2.681388,2.129692,-0.551696,True
NEDXOJ02_FSR,0.33961199999999997,0.934155,0.594543,False
NEDXOJ_FSR,0.411344,1.6053110000000002,1.193967,False
NEDZIF_FSR,3.2782980000000004,1.784001,-1.494297,False
NEFDIL_FSR,0.5857289999999999,0.599301,0.013572,False
NEFHAK_FSR,2.355874,4.374738,2.0188639999999998,False
NEFJAM_FSR,1.592758,1.299699,-0.293059,True
NEFJOA_FSR,1.4480520000000001,1.634155,0.186103,False
NEFKUH_FSR,1.380463,1.7636889999999998,0.383226,False
NEFLUI_FSR,1.593603,1.851618,0.258015,True
NEFMET_FSR,1.4878209999999998,1.553509,0.065688,False
NEFNAQ_FSR,1.587261,1.4402270000000001,-0.147034,False
NEFTOI_FSR,2.899395,2.312621,-0.586774,False
NEFZUW_FSR,4.530796,4.240166,-0.29063,False
NEGDAF_FSR,2.729191,2.058248,-0.6709430000000001,False
NEGDOT_FSR,1.530254,2.2793099999999997,0.749056,True
NEGKIW_FSR,1.27975,-0.050166,-1.3299159999999999,False
NEGLUJ_FSR,1.536818,0.766828,-0.76999,False
NEGMIY_FSR,0.263933,0.196741,-0.067192,True
NEGMOD_FSR,0.341604,3.222844,2.88124,False
NEHCAG_FSR,2.539929,1.510659,-1.0292700000000001,False
NEHNEV01_FSR,3.35218,2.1990939999999997,-1.153086,True
NEHNEV_FSR,3.010018,0.756937,-2.2530810000000003,True
NEHQAT_FSR,0.508514,0.782694,0.27418000000000003,False
NEHXON_FSR,0.040854,1.492038,1.451184,False
NEHZEF_FSR,0.456942,0.9373600000000001,0.480418,False
NEHZIK_FSR,2.690909,0.648049,-2.0428599999999997,True
NEJSED_FSR,2.9690849999999998,3.5070050000000004,0.53792,False
NEJYAE_FSR,0.42502399999999996,1.8154299999999999,1.390406,True
NEJYIM_FSR,3.173865,2.000939,-1.172926,True
NEJYOS_FSR,2.695879,2.621639,-0.07424,False
NEJZAF_FSR,2.8674459999999997,2.39589,-0.47155600000000003,True
NEJZEJ_FSR,3.2212240000000003,1.7824509999999998,-1.4387729999999999,False
NEJZEK_FSR,1.568781,1.145159,-0.423622,False
NEKLOE_FSR,0.783025,0.42998400000000003,-0.353041,False
NEKMEX_FSR,3.204596,2.405859,-0.798737,True
NEKPOK_FSR,2.219141,1.464793,-0.7543479999999999,True
NEKTEE_FSR,0.21044000000000002,1.568331,1.357891,True
NEKTIJ_FSR,1.501125,3.2908169999999997,1.7896919999999998,False
NEKXAD_FSR,1.358314,3.745682,2.387368,True
NEKXEH_FSR,1.352855,3.2359240000000002,1.8830689999999999,False
NELBUD_FSR,2.709088,2.247588,-0.4615,True
NELCEN_FSR,0.259119,1.30213,1.0430110000000001,False
NELHOD_FSR,1.925136,1.843847,-0.081289,False
NELJIZ_FSR,0.7915479999999999,2.3466240000000003,1.5550760000000001,False
NELKAQ_FSR,0.930585,1.469379,0.538794,False
NELKOE_FSR,0.550982,1.432842,0.8818600000000001,False
NELMEZ_FSR,3.376263,2.763966,-0.612297,False
NELMIA01_FSR,0.995505,0.9291389999999999,-0.066366,False
NELMID_FSR,3.348707,2.297197,-1.05151,False
NELWIL_FSR,0.8793610000000001,0.867668,-0.011693,False
NELWUY_FSR,4.472314,3.361616,-1.110698,True
NELXEH_FSR,2.866778,2.831173,-0.035605,True
NELXIL_FSR,2.618234,2.6416310000000003,0.023397,False
NELXOR_FSR,2.8092040000000003,2.84279,0.033586000000000005,True
NELXUX_FSR,2.958583,2.691382,-0.267201,True
NEMJOF_FSR,3.3149010000000003,2.589067,-0.725834,True
NEMJUL_FSR,3.091023,2.770105,-0.320918,True
NEMKAS_FSR,2.976334,3.324236,0.347902,False
NEMNUO_FSR,4.989886,3.394965,-1.5949209999999998,False
NEMXUB_FSR,4.541061,2.962802,-1.578259,False
NEMZIQ_FSR,1.248177,2.270552,1.022375,False
NEMZOW_FSR,1.240345,2.688129,1.447784,True
NENDAL_FSR,1.027628,2.3434169999999996,1.3157889999999999,False
NENDEQ_FSR,2.046984,2.2992150000000002,0.252231,True
NENHEV_FSR,2.8921900000000003,2.4726630000000003,-0.41952700000000004,True
NENHIZ_FSR,2.865662,2.6545509999999997,-0.21111100000000002,False
NENJIB_FSR,1.8505669999999999,1.581065,-0.269502,False
NENJOH_FSR,2.6998130000000002,2.011694,-0.6881189999999999,False
NENJUN_FSR,2.637371,2.500466,-0.136905,False
NENLEZ_FSR,4.60076,4.4674309999999995,-0.133329,False
NENLIB_FSR,2.6997139999999997,2.26798,-0.431734,True
NENMAV_FSR,4.41177,3.3733699999999995,-1.0384,False
NENNOK_FSR,0.188105,2.0115,1.823395,False
NENRAB_FSR,1.542726,3.690383,2.147657,False
NENREF_FSR,1.5656139999999998,2.637022,1.071408,False
NENRIK_FSR,1.441109,2.0842560000000003,0.643147,False
NENROQ_FSR,3.128679,3.5668889999999998,0.43821000000000004,True
NENSAD_FSR,3.082722,2.956074,-0.126648,True
NENVOU_FSR,0.448934,1.50637,1.057436,False
NENWOT_FSR,0.61061,2.541815,1.9312049999999998,True
NENWUZ_FSR,0.30978,2.3313610000000002,2.0215810000000003,False
NENXIO_FSR,0.658776,0.894797,0.236021,False
NENXOU_FSR,0.484421,1.1637680000000001,0.679347,False
NEPFAQ_FSR,2.372807,2.35285,-0.019957,False
NEPGIZ_FSR,2.373374,2.504096,0.130722,False
NEPHEW_FSR,4.861706,4.555887,-0.305819,True
NEPKUP_FSR,0.450086,-0.282024,-0.73211,False
NEPNEB_FSR,0.998408,2.276344,1.277936,False
NEPNIG_FSR,2.494495,1.4971459999999999,-0.9973489999999999,False
NEPPED_FSR,2.963563,2.307527,-0.656036,False
NEPPON_FSR,2.915537,2.625687,-0.28985,False
NEPRUW_FSR,1.334006,2.08882,0.754814,False
NEPRUX_FSR,2.431362,2.206597,-0.22476500000000002,False
NEPWIQ_FSR,3.016913,1.350439,-1.6664740000000002,True
NEQNAZ01_FSR,2.667411,2.06458,-0.602831,False
NEQNAZ02_FSR,2.629123,2.079374,-0.5497489999999999,False
NEQQAC_FSR,3.3976089999999997,3.614412,0.21680300000000002,False
NEQSUY_FSR,4.807859,2.730932,-2.076927,False
NERDIX_FSR,0.8823120000000001,1.167979,0.285667,True
NERDUM_FSR,2.4879700000000002,2.9744189999999997,0.48644899999999996,False
NERYAL_FSR,1.539568,3.6927980000000002,2.1532299999999998,True
NERZIW_FSR,2.217749,1.726807,-0.490942,False
NERZOA_FSR,0.895757,1.9501950000000001,1.054438,False
NESDIY_FSR,1.331127,3.512717,2.1815900000000004,False
NESDUK_FSR,2.893482,3.5429839999999997,0.649502,False
NESFAT_FSR,3.079223,4.1715279999999995,1.0923049999999999,True
NESGEZ_FSR,2.580002,2.494673,-0.085329,False
NESGID_FSR,2.726122,2.378453,-0.347669,False
NESGOJ_FSR,2.742679,1.8613950000000001,-0.8812840000000001,False
NESHIE_FSR,2.36973,1.8571490000000002,-0.5125810000000001,False
NESPAC_FSR,0.8932379999999999,2.723195,1.829957,True
NESYOZ_FSR,0.09119400000000001,0.8688030000000001,0.777609,False
NETGEZ_FSR,2.055469,0.7727310000000001,-1.282738,False
NETGID_FSR,0.7735989999999999,0.24397600000000003,-0.529623,False
NETGOJ_FSR,2.13947,0.918221,-1.221249,False
NETHIE_FSR,2.0008,0.762084,-1.238716,True
NETQEJ_FSR,1.444783,2.722379,1.277596,True
NETTAK_FSR,2.725363,2.390711,-0.334652,True
NETXUI_FSR,2.09538,2.25025,0.15487,True
NETYAP_FSR,2.096171,2.249718,0.153547,True
NETYUI_FSR,2.359369,1.963915,-0.39545399999999997,False
NEVBIC_FSR,0.520345,1.930453,1.410108,False
NEVBOH_FSR,2.343037,2.056175,-0.286862,False
NEVBOI_FSR,0.532885,1.795722,1.262837,False
NEVGIE_FSR,3.0836259999999998,3.2490650000000003,0.165439,False
NEVHEC_FSR,3.278953,3.239906,-0.039047000000000005,False
NEVHOM_FSR,3.284382,3.232936,-0.051446000000000006,False
NEVHUS_FSR,3.274845,3.224991,-0.049854,False
NEVJAA_FSR,3.2982129999999996,3.2786779999999998,-0.019535,False
NEVJOO_FSR,3.257917,3.145616,-0.112301,False
NEVJUU_FSR,3.255109,3.122286,-0.132823,False
NEVJUV_FSR,2.823835,2.218787,-0.6050479999999999,True
NEVLAC_FSR,2.890576,2.6863189999999997,-0.204257,False
NEVXAP01_FSR,2.845916,3.1479790000000003,0.302063,True
NEVXAP_FSR,2.846324,3.1225169999999998,0.27619299999999997,True
NEVZUM_FSR,2.939606,2.66186,-0.277746,True
NEWCAW_FSR,4.333997,4.319333,-0.014663999999999998,False
NEWCEA_FSR,4.566596,4.164004,-0.402592,False
NEWCUP_FSR,4.162115,3.536692,-0.625423,True
NEWDAW_FSR,3.5052220000000003,3.535597,0.030375,True
NEWPUB_FSR,3.4076809999999997,2.496689,-0.910992,True
NEWQEN01_FSR,4.133394,3.597004,-0.5363899999999999,True
NEWROY_FSR,2.898305,1.151772,-1.7465330000000001,True
NEWRUE_FSR,2.950232,1.286789,-1.663443,False
NEWTOZ_FSR,0.900049,1.459184,0.559135,False
NEWTUF_FSR,0.8100890000000001,0.610741,-0.199348,False
NEWZIA_FSR,1.655085,1.999039,0.343954,False
NEWZUM_FSR,3.3606010000000004,2.762715,-0.5978859999999999,True
NEXHAB_FSR,3.227168,2.633314,-0.593854,True
NEXLIN_FSR,0.796787,2.987488,2.190701,False
NEXPOY_FSR,1.671872,0.7366020000000001,-0.93527,True
NEXRAM_FSR,4.106788,3.847386,-0.259402,True
NEXZIB_FSR,0.6143109999999999,1.964804,1.350493,False
NEYHOO_FSR,0.26673600000000003,0.897229,0.6304930000000001,False
NEYNUC_FSR,0.7479640000000001,2.319122,1.571158,True
NEYQUG_FSR,2.806377,3.077382,0.271005,False
NEYRIV_FSR,2.837843,2.297311,-0.540532,False
NEYVAR_FSR,2.889712,2.331357,-0.558355,False
NEYVIZ_FSR,2.889184,2.367732,-0.521452,False
NEYWEW_FSR,2.8236950000000003,2.369247,-0.45444799999999996,False
NEYYOH01_FSR,0.59286,3.189058,2.596198,False
NEZMEM_FSR,4.508664,3.6977010000000003,-0.810963,False
NEZNAJ_FSR,3.059385,2.884484,-0.174901,True
NEZQAN_FSR,3.2782620000000002,2.7602330000000004,-0.518029,False
NEZQER_FSR,2.665819,1.935388,-0.730431,False
NEZRUG_FSR,0.906136,0.88879,-0.017346,False
NIBRUN_FSR,3.468254,2.247913,-1.220341,False
NIBXON_FSR,0.788089,1.429789,0.6417,False
NICCIN_FSR,2.984386,2.270054,-0.714332,False
NICJOA_FSR,0.894841,0.522687,-0.372154,True
NICLIU_FSR,3.0274240000000003,1.447553,-1.5798709999999998,True
NICROI_FSR,1.672727,2.203193,0.530466,True
NICVAW_FSR,2.035374,2.824207,0.788833,False
NIDFAI_FSR,1.469925,0.670133,-0.7997920000000001,True
NIDQEY_FSR,2.9803669999999998,2.1333330000000004,-0.8470340000000001,False
NIDRAW_FSR,0.9541149999999999,2.583069,1.628954,True
NIDSEY_FSR,0.873972,0.532361,-0.341611,False
NIFNIB_FSR,0.652327,1.755055,1.1027280000000002,False
NIFNOH_FSR,2.384235,3.511836,1.127601,False
NIFORM01_FSR,1.226623,1.9373349999999998,0.710712,False
NIFSIF_FSR,1.63697,1.5519370000000001,-0.085033,True
NIFTON_FSR,2.593416,2.813786,0.22036999999999998,False
NIFXEI_FSR,2.516786,1.302743,-1.214043,True
NIFXIM_FSR,2.347982,0.136027,-2.211955,True
NIGJES_FSR,0.54057,1.226153,0.6855829999999999,False
NIGKAS_FSR,0.497188,2.604637,2.1074490000000003,False
NIGNUP_FSR,1.043994,0.244592,-0.7994020000000001,True
NIGPOL01_FSR,1.722834,1.59343,-0.129404,True
NIGRAY_FSR,0.652753,1.016075,0.363322,False
NIGRIH_FSR,2.436755,1.536878,-0.899877,True
NIGROM_FSR,0.569524,0.916932,0.347408,False
NIGWUX_FSR,2.101122,3.069347,0.968225,False
NIHFEP_FSR,1.014604,1.6923549999999998,0.677751,False
NIHFIU_FSR,2.571097,2.991181,0.420084,False
NIHFOA_FSR,2.407139,2.664806,0.25766700000000003,False
NIHFUG_FSR,2.60752,2.644472,0.036952,True
NIHMUO_FSR,2.9212830000000003,2.848315,-0.07296799999999999,False
NIHNAV_FSR,2.0105869999999997,3.107414,1.096827,False
NIHXEI01_FSR,4.671082,4.066625,-0.604457,False
NIJSAC_FSR,0.996555,1.036807,0.040251999999999996,False
NIJVEI_FSR,2.471582,2.6512740000000004,0.17969200000000002,True
NIJYEM_FSR,1.7514450000000001,2.396613,0.6451680000000001,True
NIJZIQ_FSR,4.219773,3.5484660000000003,-0.671307,True
NIKBUF_FSR,2.2562860000000002,2.389181,0.132895,False
NIKREG_FSR,0.593357,2.459079,1.865722,False
NIKRUW_FSR,3.5927519999999995,2.8227729999999998,-0.769979,False
NIKZIT_FSR,1.439669,2.923959,1.4842899999999999,True
NIKZUE_FSR,2.905594,2.850046,-0.055548,True
NILBAN_FSR,2.899772,2.84151,-0.058262,True
NILBER_FSR,2.900447,2.830524,-0.069923,True
NILBIV_FSR,2.910919,2.808684,-0.102235,True
NILBOB_FSR,2.906407,2.815461,-0.090946,True
NILCAP_FSR,5.26366,6.5990009999999995,1.335341,False
NILDOD_FSR,0.899702,1.4496850000000001,0.549983,True
NILLEA_FSR,0.766726,2.562226,1.7955,False
NILNON_FSR,3.159289,2.810069,-0.34922,True
NILSUZ_FSR,3.127249,1.936598,-1.1906510000000001,False
NIMBOB_FSR,0.833995,0.7057,-0.128295,False
NIMGOH_FSR,1.922147,1.085328,-0.8368190000000001,True
NIMKAW_FSR,2.773602,2.234305,-0.539297,True
NIMVEL_FSR,1.413734,2.62347,1.2097360000000001,True
NIMVIP_FSR,1.4041290000000002,2.231979,0.82785,True
NIMVOW_FSR,2.895982,1.99995,-0.8960319999999999,True
NIMVUC_FSR,3.208398,2.8205430000000002,-0.387855,True
NIMWAJ_FSR,3.119914,2.272665,-0.847249,True
NIMWEN_FSR,2.9736380000000002,2.51322,-0.46041800000000005,False
NIMWIR_FSR,3.273507,2.652472,-0.621035,False
NIMWOX_FSR,3.0643380000000002,2.443373,-0.620965,True
NINFUN_FSR,3.5286699999999995,2.546215,-0.982455,True
NINHIE_FSR,0.8935780000000001,0.6889029999999999,-0.204675,False
NINHOK_FSR,0.14599700000000002,0.8587370000000001,0.7127399999999999,False
NIPFUQ_FSR,1.945828,0.466763,-1.479065,False
NIPQUY_FSR,2.16356,3.3769370000000003,1.2133770000000001,True
NIPROU_FSR,2.575725,2.752395,0.17667,False
NIPRUA_FSR,2.549982,2.503109,-0.046873000000000005,False
NIPWEP_FSR,1.033448,2.432481,1.399033,False
NIPWIT_FSR,2.724008,2.073814,-0.6501939999999999,False
NIQHIH_FSR,2.255968,2.586226,0.330258,False
NIQKEE_FSR,2.318794,2.310659,-0.008135,False
NIRCAT_FSR,3.904474,3.953938,0.049464,False
NIRCEX_FSR,3.3039620000000003,3.171205,-0.132757,False
NIRCIB_FSR,1.402505,3.078145,1.6756400000000002,False
NIRCOH_FSR,1.8741860000000001,1.423293,-0.45089300000000004,False
NIRCUO_FSR,4.275943,3.9209300000000002,-0.355013,False
NIRDAU_FSR,4.018339,3.522646,-0.49569300000000005,False
NIRDAV_FSR,4.561948999999999,3.9584370000000004,-0.6035119999999999,False
NIRDEY_FSR,1.346998,1.509528,0.16253,True
NIRLAE_FSR,2.58703,3.366829,0.779799,False
NIRPIQ_FSR,3.354606,0.626718,-2.727888,True
NIRROX_FSR,0.857585,3.267084,2.4094990000000003,False
NIRXUJ_FSR,2.794228,2.332981,-0.461247,False
NISWUI_FSR,2.850991,2.603761,-0.24723,False
NISYAR_FSR,3.150792,3.536744,0.385952,False
NISZAQ_FSR,0.736787,1.7760669999999998,1.03928,False
NISZEU_FSR,0.910769,3.186641,2.275872,True
NIVTIW_FSR,2.964912,3.5698190000000003,0.604907,False
NIVXAU_FSR,0.343066,1.598251,1.255185,False
NIWKEK_FSR,2.390502,2.105227,-0.285275,False
NIWLIQ_FSR,2.246629,2.616763,0.370134,False
NIWLIR_FSR,3.1977900000000004,3.3344989999999997,0.136709,False
NIWQIV_FSR,0.709701,2.4428419999999997,1.733141,False
NIWTIX_FSR,2.610944,2.121308,-0.48963599999999996,False
NIWTOD_FSR,3.148414,2.410534,-0.73788,False
NIWTUJ_FSR,2.611005,2.264059,-0.346946,False
NIXDIH_FSR,3.5013629999999996,2.715121,-0.786242,True
NIXFIK_FSR,5.761811,5.685246,-0.076565,False
NIXJIP_FSR,1.496285,1.055699,-0.440586,True
NIXJOV_FSR,1.454677,1.307968,-0.14670899999999998,True
NIXPOC_FSR,1.179355,3.1339240000000004,1.9545689999999998,False
NIXPUI_FSR,3.0366150000000003,2.92139,-0.115225,False
NIXQAO01_FSR,1.767659,2.106534,0.338875,False
NIXQOB_FSR,2.66728,1.730435,-0.936845,False
NIXQUH_FSR,2.343828,2.50881,0.164982,False
NIXRAP_FSR,4.765276999999999,3.272431,-1.492846,False
NIXRUK_FSR,2.85566,3.6582339999999998,0.802574,False
NIXSAQ_FSR,0.5906319999999999,1.6942840000000001,1.103652,False
NIXSOE_FSR,1.7012459999999998,1.4220110000000001,-0.279235,False
NIXWAV_FSR,1.9813330000000002,2.423356,0.44202299999999994,False
NIYBOP_FSR,2.629649,2.52621,-0.103439,True
NIYCEF01_FSR,1.6780110000000001,1.4610049999999999,-0.217006,True
NIYNAN_FSR,1.79535,2.3664110000000003,0.5710609999999999,False
NIYNIV_FSR,2.181816,3.156342,0.974526,False
NIYNOA_FSR,1.6429490000000002,0.988748,-0.654201,True
NIYNUG_FSR,1.7123970000000002,0.5340630000000001,-1.178334,True
NIYNUH_FSR,2.178077,2.934316,0.756239,True
NIYPAP_FSR,1.834962,2.347099,0.512137,False
NIYPET_FSR,2.145059,3.0036,0.858541,False
NIYPIW_FSR,3.413472,3.011721,-0.401751,False
NIYPIX_FSR,2.133452,3.0076810000000003,0.874229,False
NIYVAU_FSR,0.768659,1.723712,0.955053,True
NIZFEJ_FSR,3.239246,2.642958,-0.596288,False
NIZFUA_FSR,3.376006,2.2420720000000003,-1.133934,False
NIZJOY_FSR,2.364208,2.469939,0.10573099999999999,True
NIZMEQ_FSR,2.679219,1.5224280000000001,-1.156791,False
NOBLUM_FSR,2.738793,3.574192,0.835399,False
NOBMAT_FSR,2.869374,3.697226,0.827852,False
NOBNEA_FSR,2.568125,4.114863,1.546738,True
NOBNOK_FSR,2.777917,4.464588,1.6866709999999998,True
NOBREC_FSR,3.070349,3.7823559999999996,0.712007,True
NOBRUT_FSR,0.979582,2.414127,1.4345450000000002,True
NOBVOQ_FSR,2.2301330000000004,3.686744,1.456611,True
NOBWIM_FSR,0.996539,2.364671,1.368132,True
NOBZIP_FSR,2.135349,1.774399,-0.36095,False
NOCBOW_FSR,0.8806780000000001,1.31229,0.431612,False
NOCDOY_FSR,1.154919,1.842468,0.687549,True
NOCHET_FSR,3.0604259999999996,1.634531,-1.4258950000000001,False
NOCJEV_FSR,0.942301,2.053118,1.110817,False
NOCLOH_FSR,3.283947,2.226771,-1.0571760000000001,False
NOCPUR_FSR,3.161648,3.275131,0.11348299999999999,True
NOCQIG_FSR,3.8979470000000003,3.748506,-0.14944100000000002,False
NODCOZ_FSR,2.917369,2.522165,-0.395204,False
NODDAM_FSR,1.8374599999999999,1.6586720000000001,-0.178788,False
NODJAT_FSR,2.48939,1.953407,-0.535983,True
NODJEX_FSR,2.487377,1.719139,-0.768238,True
NODLAV_FSR,1.064748,2.642322,1.577574,False
NODLID_FSR,0.585966,3.2214099999999997,2.6354439999999997,False
NODQUU_FSR,2.854391,2.457955,-0.396436,False
NODVUX_FSR,2.744208,2.846886,0.10267799999999999,False
NODYOW_FSR,1.2252020000000001,2.102684,0.877482,False
NOFMIG01_FSR,2.5239130000000003,1.930422,-0.593491,False
NOFQEG_FSR,2.48555,3.2836769999999995,0.798127,False
NOFQIK_FSR,1.07247,2.518965,1.446495,False
NOFQUW_FSR,0.9934950000000001,0.698433,-0.295062,False
NOFREG_FSR,1.99679,2.1351,0.13831,False
NOGMAY_FSR,5.186713,3.436936,-1.7497770000000001,False
NOGMIG_FSR,5.2892779999999995,3.4685,-1.8207779999999998,False
NOGQEG_FSR,3.7487449999999995,2.115462,-1.633283,True
NOGQIK_FSR,2.92808,1.7612150000000002,-1.166865,False
NOGVOW_FSR,0.8333799999999999,2.240222,1.406842,False
NOHBUJ_FSR,2.45408,1.4110770000000001,-1.0430030000000001,False
NOHFEX01_FSR,2.4457430000000002,3.425816,0.980073,False
NOHGEX_FSR,3.265352,2.439043,-0.826309,False
NOHHEY_FSR,3.538657,4.001832,0.463175,True
NOHHID_FSR,0.718953,0.8716659999999999,0.15271300000000002,True
NOHYIT_FSR,2.977923,3.258085,0.28016199999999997,False
NOJBAR_FSR,2.611447,2.345987,-0.26546,False
NOJBUL_FSR,2.7088810000000003,3.055564,0.346683,False
NOJGAV_FSR,2.092746,2.421052,0.328306,False
NOJGUP_FSR,3.414762,3.4150370000000003,0.000275,True
NOJPOT_FSR,3.360184,3.406882,0.046698,False
NOJXUG_FSR,1.59172,1.154759,-0.436961,True
NOJYIV_FSR,1.60017,1.3961629999999998,-0.204007,False
NOKCOH_FSR,2.049183,2.195814,0.14663099999999998,False
NOKDIA_FSR,2.917811,2.918172,0.000361,False
NOKFEY_FSR,5.185215,4.204133000000001,-0.981082,False
NOKFOI_FSR,4.9086050000000006,3.8342110000000003,-1.074394,True
NOKGID_FSR,5.057729,3.972438,-1.085291,True
NOKKIJ_FSR,3.294343,3.312179,0.017836,False
NOKKUT_FSR,4.830236,3.908579,-0.921657,False
NOKKUV_FSR,2.953839,3.6333010000000003,0.679462,True
NOKLIJ_FSR,0.575832,0.160746,-0.41508599999999996,True
NOKLOQ_FSR,3.129156,3.7519769999999997,0.622821,True
NOKPAF_FSR,4.073775,3.222058,-0.8517170000000001,False
NOKPEJ_FSR,4.118815000000001,2.4254330000000004,-1.693382,False
NOKZUK_FSR,0.48107,2.128264,1.6471939999999998,False
NOLVAN_FSR,3.038744,4.385316,1.3465719999999999,False
NOMFIG_FSR,2.004299,4.2980529999999995,2.2937540000000003,False
NOMFOM_FSR,0.49252299999999993,3.745386,3.252863,False
NOMFUS_FSR,0.32286,2.9850939999999997,2.662234,False
NOMGAZ_FSR,1.005059,1.377497,0.372438,False
NOMQAJ01_FSR,2.6760770000000003,1.445716,-1.230361,True
NONXAQ_FSR,1.8120509999999999,0.959958,-0.852093,True
NONYOF_FSR,3.1322810000000003,2.1992689999999997,-0.9330120000000001,True
NOPCOL_FSR,2.867359,2.690283,-0.177076,False
NOPCUR_FSR,0.96611,0.7428170000000001,-0.223293,False
NOPFAA_FSR,3.0475380000000003,2.787945,-0.25959299999999996,False
NOPLUB_FSR,2.67525,1.96757,-0.70768,True
NOPNAJ_FSR,2.8583990000000004,1.44292,-1.4154790000000002,True
NOPQEP_FSR,2.4092990000000003,1.9483400000000002,-0.460959,True
NOPQIU_FSR,0.344177,1.8925299999999998,1.548353,False
NOQBUS_FSR,0.390438,2.3180810000000003,1.927643,False
NOQCAZ_FSR,2.948644,2.912397,-0.036247,False
NOQDEE_FSR,1.925518,1.904797,-0.020721,True
NOQDII_FSR,1.9899689999999999,1.848595,-0.141374,False
NOQHUY_FSR,3.4423230000000005,2.940226,-0.502097,True
NOQQUH_FSR,2.0232330000000003,1.6739939999999998,-0.34923899999999997,True
