refcode,VBM,CBM,BG
KOVRIY_FSR,-0.12712,2.4334569999999998,2.5605770000000003
KOWSOG_FSR,0.9946510000000001,2.298381,1.3037299999999998
KOWTIB_FSR,1.507562,2.904979,1.397417
KOWXUR_FSR,1.471853,1.9674349999999998,0.495582
KOXLUG_FSR,1.7531700000000001,3.439917,1.6867470000000002
KOYGOU_FSR,-0.305188,1.763267,2.0684549999999997
KOYPAR_FSR,-0.6835439999999999,0.20405399999999999,0.8875980000000001
KOZCIN01_FSR,-0.703637,1.477731,2.181368
KOZDOU01_FSR,-0.564192,1.3993120000000001,1.9635040000000001
KOZFOW_FSR,0.892932,1.534912,0.6419800000000001
KOZKUH_FSR,0.502442,1.311644,0.8092020000000001
KOZPIA_FSR,-0.382995,2.401163,2.784158
KOZPUM_FSR,-0.355491,2.429306,2.784797
KOZZOQ_FSR,-0.616374,0.701484,1.317858
KUBCIU_FSR,0.502779,1.191716,0.688937
KUBXOW_FSR,-1.413441,1.7540220000000002,3.167463
KUBXUC_FSR,0.040681,2.7978549999999998,2.757174
KUBYIQ_FSR,0.225977,1.10664,0.8806630000000001
KUBYOW_FSR,0.461815,1.224944,0.7631290000000001
KUBYUC_FSR,0.65737,1.973669,1.316299
KUBZEN_FSR,0.645349,1.185914,0.540565
KUCBIT_FSR,0.38195100000000004,3.828588,3.4466370000000004
KUCFOF_FSR,-0.6306039999999999,2.087087,2.717691
KUCPOO_FSR,0.077322,2.42786,2.3505380000000002
KUCPUU_FSR,-0.214317,1.989528,2.2038450000000003
KUCTIM_FSR,-0.60698,2.5263880000000003,3.133368
KUCXUC_FSR,1.009991,2.25073,1.2407389999999998
KUDLAY_FSR,-1.002686,1.75006,2.7527459999999997
KUDNIH_FSR,1.01044,4.180528,3.1700880000000002
KUDPEF_FSR,-0.271517,1.747841,2.019358
KUDPUU_FSR,-0.42548500000000006,2.953337,3.378822
KUDPUV_FSR,0.184669,1.891398,1.7067290000000002
KUDRAC_FSR,0.440515,3.3313019999999995,2.890787
KUDWUD_FSR,-0.28831,1.538907,1.8272169999999999
KUDZUF_FSR,0.07930599999999999,0.9264950000000001,0.847189
KUFSUB_FSR,0.6767270000000001,1.477093,0.800366
KUGDEW_FSR,1.859188,3.6209580000000003,1.7617699999999998
KUHDEX01_FSR,-0.376974,3.8890050000000005,4.265979
KUHDEX_FSR,-0.7094050000000001,3.826161,4.535566
KUHROW_FSR,0.296331,3.3404239999999996,3.044093
KUHXIV01_FSR,1.353866,2.84192,1.488054
KUHZAP_FSR,-0.064671,2.9328060000000002,2.997477
KUJFOM_FSR,-0.875599,1.4325809999999999,2.30818
KUJVUH_FSR,-0.425791,2.726156,3.1519470000000003
KUJYIX01_FSR,0.808054,1.620069,0.8120149999999999
KULCAX_FSR,1.263593,2.034232,0.7706389999999999
KULCEB_FSR,1.018414,1.806032,0.7876180000000002
KULCOL_FSR,-0.498526,2.995116,3.493642
KULJEI_FSR,1.466442,4.203932,2.73749
KULLOU_FSR,0.226525,1.992214,1.7656889999999998
KULMIP_FSR,0.175853,3.232051,3.056198
KULSAM_FSR,-0.143316,0.791118,0.934434
KULTOB_FSR,-0.44213800000000003,0.996883,1.439021
KUMHEH_FSR,1.435826,1.834732,0.398906
KUNKEK_FSR,1.2460280000000001,1.7231319999999999,0.4771040000000002
KUNTUJ_FSR,-0.252191,2.20939,2.4615810000000002
KUPHUY01_FSR,1.9671049999999999,2.579755,0.6126499999999999
KUPTOE_FSR,-1.261517,2.999936,4.261453
KUQCUV_FSR,-0.069397,1.5843690000000001,1.6537659999999998
KUQNOA_FSR,-0.310746,3.1892080000000003,3.4999540000000002
KUQWIE_FSR,-0.39367399999999997,3.251002,3.644676
KUQWOK_FSR,-0.548772,3.635526,4.184298
KUQXIE_FSR,-0.26001199999999997,2.465495,2.7255070000000003
KUQXOK_FSR,0.615555,1.2631,0.6475449999999999
KUQXUQ_FSR,0.7089529999999999,1.482329,0.7733760000000001
KUQYAX_FSR,-0.03565,1.1506,1.18625
KUQYIF_FSR,0.467314,4.382612,3.9152980000000004
KURKUE_FSR,0.06035700000000001,1.050453,0.990096
KURNAO_FSR,-0.772645,1.676168,2.4488130000000004
KURNES_FSR,0.829061,1.260561,0.4315
KURQEU_FSR,-0.7017359999999999,2.594455,3.2961910000000003
KURSIB_FSR,-0.558222,1.0954979999999999,1.65372
KUSCOR_FSR,-1.3208229999999999,2.4473380000000002,3.768161
KUSDAE_FSR,0.12144500000000001,1.8782459999999999,1.7568009999999998
KUTJEQ_FSR,0.282431,0.969979,0.6875479999999999
KUTJOA_FSR,0.534538,0.9476399999999999,0.4131020000000001
KUTPAR_FSR,0.400393,3.631475,3.231082
KUVRUQ_FSR,1.0808,2.035894,0.955094
KUWRAW_FSR,0.274281,1.178183,0.9039020000000001
KUXFAK_FSR,0.6168399999999999,1.656111,1.0392709999999998
KUXHIW_FSR,1.095012,3.9855410000000004,2.890529
KUXWEH01_FSR,-0.131873,4.356617,4.4884900000000005
KUYJAQ01_FSR,-0.86067,2.760318,3.620988
KUYKOF_FSR,-0.074102,0.802934,0.877036
KUYLEW_FSR,0.724132,1.699661,0.975529
KUYLUM_FSR,0.436316,2.415132,1.978816
KUYMIB_FSR,0.539922,2.356382,1.81646
KUYPAW_FSR,1.359269,2.109954,0.750685
KUYQEB_FSR,-1.416976,2.2855119999999998,3.702488
KUYTOO_FSR,-0.510965,2.970919,3.4818839999999995
KUYWEI_FSR,0.143617,2.110431,1.9668140000000005
KUZHAQ_FSR,-0.295188,4.924802,5.219989999999999
LABHII_FSR,-0.236285,2.719388,2.955673
LABJAB_FSR,-0.498183,3.677979,4.176162000000001
LABJEF_FSR,1.390549,2.158346,0.7677969999999998
LABJOP_FSR,0.9771780000000001,1.610223,0.633045
LABKEH_FSR,-0.026594,2.782892,2.809486
LABQIQ_FSR,-1.028409,1.578595,2.607004
LABQOW_FSR,-0.39525,2.47702,2.87227
LABQUB02_FSR,-0.45212399999999997,2.890476,3.3426
LABQUB_FSR,-0.458183,2.887032,3.345215
LABROX_FSR,-0.436734,2.228671,2.665405
LABTEO_FSR,-0.756141,2.501161,3.257302
LABTIS_FSR,-0.632736,2.433846,3.066582
LACFEC_FSR,1.695675,2.741111,1.045436
LACGON_FSR,0.370802,2.823628,2.452826
LACVAO_FSR,-0.713784,2.067111,2.780895
LADFAZ_FSR,-0.266781,2.047948,2.3147290000000003
LADFIH_FSR,-0.132365,1.923525,2.05589
LADHAB_FSR,0.514206,1.206102,0.691896
LADKAF_FSR,0.29165399999999997,1.193007,0.9013529999999998
LADSUH_FSR,-0.374265,2.132899,2.507164
LADTAO_FSR,-0.186108,2.309679,2.495787
LADYOH_FSR,0.429451,1.313367,0.8839159999999999
LAFBEB_FSR,-1.320544,1.120333,2.440877
LAFMAG02_FSR,0.62029,3.6105519999999998,2.9902620000000004
LAFMUC_FSR,0.717769,2.751271,2.033502
LAFRUG_FSR,1.248518,1.516928,0.26841000000000004
LAFSAM01_FSR,-0.791651,3.96668,4.758331
LAFSAM_FSR,-0.732243,4.0195099999999995,4.751753000000001
LAFSER_FSR,0.235641,3.102255,2.8666139999999998
LAGHOR_FSR,0.217387,0.779504,0.562117
LAGMUD_FSR,-0.071148,2.282364,2.353512
LAGNAK_FSR,0.029330000000000002,2.4694119999999997,2.4400820000000003
LAGNEO_FSR,-0.15475799999999998,2.299579,2.4543369999999998
LAGNIT_FSR,0.725554,1.525306,0.799752
LAGPAM_FSR,-1.248089,1.9929759999999999,3.2410650000000003
LAGPEQ_FSR,-0.70589,2.1607,2.86659
LAGPIU_FSR,-0.988909,1.880655,2.869564
LAGPUG_FSR,-0.985597,1.887792,2.873389
LAGQAN_FSR,-0.279452,2.32593,2.605382
LAGQER_FSR,-0.217309,2.155816,2.3731250000000004
LAGQOB_FSR,-0.134562,2.2345099999999998,2.369072
LAGQUH_FSR,-0.331519,2.3768540000000002,2.708373
LAGRES_FSR,-0.34224,2.374763,2.717003
LAGRIX_FSR,1.737742,2.798679,1.060937
LAGSEU_FSR,1.350819,2.710944,1.360125
LAGTEU_FSR,-0.391346,2.69759,3.088936
LAHCAZ_FSR,-0.570471,1.3474899999999999,1.917961
LAHWOI_FSR,-0.399773,3.13175,3.5315230000000004
LAJPEU_FSR,1.462753,1.824974,0.3622210000000001
LAJWUQ_FSR,-0.367601,3.901213,4.268814
LAJXAX_FSR,-0.325023,3.939513,4.264536
LAJXEB_FSR,-0.421886,3.859328,4.281214
LAJXIF_FSR,-0.30885799999999997,3.9499730000000004,4.258831
LAJXOL_FSR,-0.239644,4.02871,4.268354
LAJYAY_FSR,-0.269907,3.979676,4.249583
LAJYEC_FSR,-0.282614,3.960978,4.243592
LAJZIG_FSR,-0.11063699999999999,2.454571,2.565208
LAJZOO_FSR,1.2765959999999998,2.391823,1.115227
LAKBEF_FSR,-0.9758290000000001,1.0685790000000002,2.0444080000000002
LALBOR_FSR,0.134169,1.1323159999999999,0.998147
LALDIN_FSR,0.506078,2.745972,2.239894
LALFEK_FSR,0.9444940000000001,1.8208779999999998,0.876384
LALFIO_FSR,0.7608699999999999,1.6933200000000002,0.93245
LALGAH01_FSR,0.150946,3.1250299999999998,2.9740840000000004
LALGAH_FSR,0.05093,2.864629,2.813699
LALGUC_FSR,-1.138274,2.209661,3.3479349999999997
LALHEN_FSR,-0.588118,1.563526,2.1516439999999997
LALKEP_FSR,2.713606,3.35289,0.639284
LALQEW_FSR,-0.074584,0.083051,0.157635
LALTEY_FSR,-0.114102,2.536837,2.650939
LALTIC_FSR,-0.5836060000000001,2.050975,2.6345810000000003
LALXON_FSR,1.0233430000000001,1.718468,0.6951250000000002
LALYAA_FSR,0.363307,3.219769,2.856462
LALYOO_FSR,-0.53183,2.755444,3.2872739999999996
LALZIJ_FSR,-0.013819999999999999,4.142976,4.156796
LAMCAE_FSR,2.2088240000000003,2.579405,0.3705810000000001
LAMCIM_FSR,1.0121069999999999,1.841482,0.829375
LAMCOS_FSR,-0.631452,2.245043,2.8764950000000002
LAMKUH_FSR,-0.341928,1.5974059999999999,1.939334
LAMPAT_FSR,-0.043241,2.894581,2.937822
LAMPOG_FSR,0.090246,3.547278,3.457032
LAMRID_FSR,-0.425534,2.2891369999999998,2.714671
LAMRUP_FSR,-1.469379,1.404318,2.873697
LAMSOJ_FSR,-0.592783,2.500632,3.0934150000000002
LAMTOL_FSR,0.320033,2.201366,1.881333
LAMTUR_FSR,0.166574,1.981253,1.8146790000000002
LAMVAZ_FSR,0.608577,2.208155,1.5995780000000002
LAMXOO_FSR,1.9937759999999998,2.8262650000000002,0.8324889999999998
LAMZUV_FSR,-0.214673,1.992013,2.206686
LANCIO01_FSR,-0.21904200000000001,3.1748849999999997,3.3939269999999997
LANJAO_FSR,-1.188677,2.078395,3.267072
LANXUW_FSR,-0.511971,3.601614,4.1135850000000005
LANZUY_FSR,1.373661,3.817276,2.4436150000000003
LAPJAO_FSR,-1.280427,4.3948599999999995,5.675287000000001
LAPJAQ_FSR,-0.189716,2.597383,2.7870990000000004
LAPJES_FSR,-1.526354,4.205413,5.731767
LAPQID_FSR,0.326758,1.896178,1.56942
LAPRIG_FSR,-0.084209,1.896548,1.980757
LAPROM_FSR,-0.923225,1.638925,2.56215
LAPRUS_FSR,-0.33458699999999997,1.7773439999999998,2.111931
LAQFEO_FSR,0.06977799999999999,2.914334,2.8445560000000003
LAQGAL_FSR,0.8848790000000001,3.516664,2.631785
LAQJUI_FSR,1.425659,4.697487000000001,3.271828
LAQNUN_FSR,-1.107931,1.8518189999999999,2.95975
LARCIR01_FSR,0.863416,3.289389,2.425973
LARDUG_FSR,-0.770907,2.570116,3.3410230000000003
LARFAO_FSR,-0.57545,2.673321,3.248771
LARFES_FSR,-0.710493,2.633653,3.344146
LARFIW_FSR,-0.242587,3.59919,3.8417769999999996
LARGIX_FSR,0.20035999999999998,1.849307,1.6489470000000002
LARLAT_FSR,-0.257378,2.9734220000000002,3.2308
LARLEX_FSR,-0.412783,2.7124770000000002,3.12526
LARLEY_FSR,0.132849,2.508922,2.376073
LARLIB_FSR,0.112675,3.0789310000000003,2.966256
LARLUN_FSR,-0.362981,2.361128,2.724109
LARMID_FSR,-0.113784,2.1589419999999997,2.272726
LARNAW_FSR,-0.8744629999999999,2.388491,3.262954
LARNOI_FSR,1.0651540000000002,2.904564,1.83941
LARQUR_FSR,-0.761988,2.026237,2.788225
LARREE_FSR,0.7676149999999999,2.833927,2.066312
LARRUS01_FSR,0.779995,1.648209,0.8682139999999999
LARSAB_FSR,-0.352901,2.876541,3.2294419999999997
LARXIN_FSR,0.99965,5.106089,4.106439
LARYIO01_FSR,-0.350092,2.715219,3.065311
LARYOU_FSR,-0.317083,2.7172009999999998,3.0342840000000004
LARZUB_FSR,1.705644,2.811819,1.106175
LASMID_FSR,-0.113257,3.049454,3.1627110000000003
LASMOJ_FSR,-0.42735,2.831095,3.258445
LASMUP_FSR,-0.139131,3.240981,3.3801120000000004
LASQON_FSR,0.255492,1.577642,1.32215
LASSEE_FSR,0.13783099999999998,0.190582,0.052750999999999985
LASSEF_FSR,-1.1077569999999999,0.946401,2.054158
LASTAB_FSR,0.592793,1.5220069999999999,0.929214
LASTAC_FSR,1.386603,2.134676,0.7480729999999998
LASTEG_FSR,0.8871629999999999,1.552435,0.665272
LASWEH_FSR,0.928033,4.529879,3.601846
LASXAG_FSR,-0.472203,3.491888,3.9640910000000003
LASXEK_FSR,-1.199694,1.836036,3.03573
LASXUA_FSR,1.077808,2.174271,1.096463
LATCIV_FSR,0.532935,3.4576559999999996,2.924721
LATCOB_FSR,-1.0569389999999999,2.136779,3.1937180000000005
LATJEW_FSR,1.4053309999999999,1.521042,0.1157109999999999
LATJUO_FSR,0.564984,1.408933,0.843949
LATKAV_FSR,0.37016,0.8384209999999999,0.468261
LATQUV_FSR,-0.200509,1.318207,1.518716
LATRAC_FSR,-0.277371,0.695716,0.973087
LATREG_FSR,0.098069,2.721243,2.623174
LATRIK_FSR,-0.530647,2.4388389999999998,2.9694860000000003
LATYEM_FSR,0.052013,3.717943,3.6659300000000004
LAVDIW_FSR,-1.207182,1.316474,2.5236560000000003
LAVDIY_FSR,-0.218569,2.286822,2.505391
LAVDUK_FSR,-0.288664,2.071389,2.360053
LAVFAS_FSR,0.413109,1.0279989999999999,0.6148900000000002
LAVFEW_FSR,0.368151,1.042403,0.6742520000000001
LAVFOF_FSR,0.157616,3.529238,3.371622
LAVHAT_FSR,0.887642,3.0796419999999998,2.1919999999999997
LAVYEN01_FSR,1.893735,2.6964330000000003,0.8026979999999999
LAVYEN_FSR,1.845616,2.680793,0.8351770000000001
LAWDUJ_FSR,-0.166897,1.567656,1.7345529999999998
LAWFAR_FSR,-0.253399,1.4650020000000001,1.7184009999999998
LAWHOJ_FSR,-2.243939,-0.071265,2.172674
LAWLAW_FSR,-0.460449,3.076378,3.5368269999999997
LAWLEC_FSR,0.638672,1.624718,0.986046
LAWMED_FSR,-0.39015500000000003,2.628835,3.01899
LAWNUU_FSR,0.272146,4.640087,4.367941
LAWPUU_FSR,-0.586704,3.533375,4.1200790000000005
LAWQAD_FSR,2.7757509999999996,5.371822,2.596071
LAWQEH_FSR,2.418919,4.877458,2.458539
LAWRUY_FSR,-0.156566,2.000825,2.157391
LAWSAF_FSR,0.061023,4.702053,4.6410300000000015
LAWSEI_FSR,-0.023528999999999998,2.762711,2.7862400000000003
LAWSEJ01_FSR,0.33069899999999997,4.60813,4.277431
LAXGID_FSR,-0.9242790000000001,1.095972,2.020251
LAXGOJ_FSR,-0.180835,1.8688240000000003,2.049659
LAXNII_FSR,1.6254819999999999,2.1177900000000003,0.4923079999999998
LAXTEL_FSR,-0.154473,2.25006,2.4045330000000003
LAXWAL_FSR,0.75133,3.6043730000000003,2.853043
LAXXOZ_FSR,-0.167303,1.9535369999999999,2.1208400000000003
LAYDEX_FSR,-0.731704,3.180747,3.912451
LAYFIC_FSR,0.095461,1.3577780000000002,1.262317
LAYLEF_FSR,1.992884,2.332541,0.3396569999999999
LAYLIH_FSR,0.650616,1.4939280000000001,0.8433120000000001
LAYZIW_FSR,-0.340765,4.454543,4.795308
LAYZIX_FSR,-1.086985,3.591828,4.678813
LAYZOC_FSR,-1.221849,3.808932,5.030781
LAYZUH_FSR,-0.013296,2.246393,2.259689
LAYZUI_FSR,-0.400136,4.047598000000001,4.447734
LAZCEV_FSR,0.695803,1.281126,0.5853229999999999
LAZDAS_FSR,1.62974,2.331881,0.7021410000000001
LAZDEW_FSR,1.68268,2.7905580000000003,1.1078780000000001
LAZMIK_FSR,1.06303,1.516556,0.4535260000000001
LAZNOQ_FSR,-0.608644,3.021036,3.6296800000000005
LAZVIT_FSR,-0.150673,3.192957,3.34363
LAZVOZ_FSR,-0.131075,3.227466,3.358541
LAZVUF_FSR,-0.097903,3.276241,3.3741440000000003
LEBGEG_FSR,-0.073198,1.441453,1.5146510000000002
LEBHUY_FSR,-0.8229690000000001,3.7151629999999995,4.538132
LEBNIQ_FSR,-0.36284299999999997,1.821982,2.184825
LEBSUH02_FSR,-0.237686,0.5954189999999999,0.8331049999999999
LEBSUH_FSR,0.010947,0.8298,0.8188529999999999
LEBYAU_FSR,0.381296,2.223547,1.842251
LECCED_FSR,-0.880023,4.094576999999999,4.9746000000000015
LECCIH_FSR,-0.585327,4.291913,4.8772400000000005
LECCON_FSR,-0.291571,4.224952,4.516523
LECCUT_FSR,-0.609078,4.260768,4.869846
LECDAA_FSR,-0.409479,4.074911,4.48439
LECQEQ_FSR,-1.6938229999999999,-1.510383,0.18344000000000005
LECXOI_FSR,0.312148,2.797762,2.485614
LECYAW_FSR,-0.61207,2.406555,3.018625
LECYEA_FSR,-0.599537,2.414628,3.014165
LECYUP_FSR,0.110976,2.702212,2.591236
LEDBUS_FSR,0.086435,2.964102,2.8776669999999998
LEDDIJ_FSR,0.593546,3.660028,3.066482
LEDHEJ_FSR,-0.44214799999999993,2.671872,3.11402
LEDHIN_FSR,-0.42885,2.686028,3.114878
LEDJIP_FSR,0.592865,3.448294,2.855429
LEDKAH_FSR,0.26206399999999996,2.754508,2.492444
LEDMOY01_FSR,-0.474542,2.4922720000000003,2.966814
LEDQER_FSR,0.019043,3.71144,3.692397
LEDQIV_FSR,-0.49513599999999997,4.001966,4.497102
LEDZAY_FSR,0.836888,1.667425,0.8305370000000001
LEFJAH01_FSR,0.630292,1.667382,1.03709
LEGGEK_FSR,-0.406364,2.370644,2.7770080000000004
LEGJEN_FSR,2.191823,3.5991470000000003,1.407324
LEGREU_FSR,-0.9647379999999999,4.011342,4.9760800000000005
LEHHIR_FSR,-0.321703,1.850171,2.1718740000000003
LEHKAL_FSR,-0.906429,2.395641,3.3020699999999996
LEHKAM_FSR,0.704693,1.565165,0.8604719999999999
LEHNEU_FSR,2.553609,3.354596,0.8009870000000001
LEHNIY_FSR,-0.711529,1.2735450000000001,1.9850740000000002
LEHRUN_FSR,1.063352,3.602469,2.5391169999999996
LEHTUO_FSR,1.560555,1.8777,0.31714499999999995
LEHVAW_FSR,0.731854,1.455453,0.7235990000000001
LEHVIF_FSR,-0.090519,2.727185,2.817704
LEHVOL_FSR,-0.618835,2.150487,2.7693220000000003
LEHZIJ_FSR,0.399431,3.085025,2.685594
LEHZOP_FSR,2.76179,3.6745080000000003,0.912718
LEJJIV01_FSR,1.420315,2.392888,0.972573
LEJVOL_FSR,0.139414,3.23463,3.095216
LEJVUR01_FSR,0.094429,3.075671,2.981242
LEKJAO_FSR,1.2664819999999999,2.1978009999999997,0.931319
LEKMIA_FSR,-1.770629,1.8177330000000003,3.588362
LEKTIG_FSR,-0.623943,1.507855,2.131798
LELCOV_FSR,0.371283,1.1698879999999998,0.798605
LELMIA02_FSR,-0.41961000000000004,2.637266,3.056876
LELMIZ_FSR,-0.205767,1.476921,1.6826880000000002
LELMOF_FSR,-1.014786,1.956443,2.971229
LELMOG_FSR,1.240077,2.307605,1.067528
LELPAV_FSR,1.2605,2.197521,0.937021
LELXIK_FSR,-0.28463299999999997,0.598974,0.8836069999999999
LEMPIC_FSR,0.708126,2.39473,1.686604
LEMPUO_FSR,0.397787,4.651141,4.253354
LENRAY_FSR,-0.403111,2.560987,2.964098
LENREC_FSR,0.168717,2.402802,2.234085
LENRIG_FSR,-0.282794,2.354676,2.63747
LENSAZ_FSR,0.6133850000000001,1.360256,0.746871
LENSED_FSR,0.28294600000000003,1.088152,0.8052060000000001
LEPCOZ_FSR,-1.148863,1.745459,2.8943220000000003
LEPCUF_FSR,-1.294972,1.706837,3.001809
LEPFER_FSR,0.351055,3.250255,2.8992
LEPKIB_FSR,-0.019878,4.4629650000000005,4.482843
LEPKUN01_FSR,-1.626285,1.51016,3.136445
LEPPAZ_FSR,0.442989,4.753614,4.310625
LEPPED_FSR,0.370323,4.555912999999999,4.18559
LEPVIN_FSR,0.816022,3.101473,2.2854509999999997
LEPVOT_FSR,0.43933599999999995,2.708539,2.269203
LEPVUZ_FSR,0.47165,2.71119,2.2395400000000003
LEQFEV_FSR,-0.117097,2.737543,2.8546400000000003
LEQGUJ_FSR,-0.561243,2.1914689999999997,2.7527120000000003
LEQQUU_FSR,-0.39858000000000005,2.2881009999999997,2.686681
LEQVEJ_FSR,-0.552612,1.4762309999999998,2.028843
LEQWIP_FSR,0.08772999999999999,1.7327709999999998,1.645041
LEQYEN_FSR,-0.040608,3.7643910000000003,3.8049989999999996
LERDAP_FSR,1.56374,1.817131,0.2533910000000001
LERDOD_FSR,0.257472,3.217043,2.959571
LERNIF_FSR,0.166012,2.817135,2.651123
LERNIG_FSR,0.073661,3.6043580000000004,3.530697
LERSAE_FSR,-0.444137,3.3499830000000004,3.7941199999999995
LESFEX_FSR,-0.6242310000000001,4.298477,4.922708
LESJID_FSR,0.034074,3.13638,3.102306
LESVEN_FSR,-0.867956,2.414216,3.282172
LESZEP_FSR,1.827953,3.2229490000000003,1.394996
LETDAQ_FSR,2.315676,4.495775,2.180099
LETDIY_FSR,1.905762,2.1777279999999997,0.2719660000000001
LETDOE_FSR,3.4190669999999996,5.688818,2.2697510000000003
LETHAU_FSR,-0.49144799999999994,2.7502,3.241648
LETKOL01_FSR,0.971975,1.925136,0.953161
LETMIJ_FSR,0.522071,1.4623329999999999,0.9402620000000002
LETWAI_FSR,0.412315,1.8503509999999999,1.438036
LEVNOS_FSR,2.298452,4.177953,1.8795009999999996
LEVPAG_FSR,2.243234,4.242312999999999,1.999079
LEVWOA_FSR,0.747691,4.045205999999999,3.297515
LEWCAT_FSR,-1.612467,0.8708799999999999,2.483347
LEWGUQ_FSR,1.3692360000000001,2.678945,1.3097090000000002
LEWJIJ_FSR,1.049973,3.791379,2.741406
LEWKEF_FSR,1.000081,2.145973,1.145892
LEWTOY_FSR,-0.8453959999999999,1.598057,2.443453
LEWVEP_FSR,-0.491508,2.791725,3.283233
LEXLEH_FSR,0.95445,2.9262919999999997,1.9718419999999999
LEXNOT_FSR,0.320907,0.8858719999999999,0.5649649999999999
LEXRAI_FSR,-0.6460130000000001,1.78352,2.429533
LEXREN_FSR,2.387486,3.0215490000000003,0.6340629999999998
LEXXAP_FSR,-0.7548630000000001,1.053872,1.8087349999999998
LEYFED_FSR,1.503233,2.6390919999999998,1.1358590000000002
LEYKEH_FSR,-0.28730900000000004,2.046767,2.334076
LEYPIQ_FSR,0.15166,3.8673589999999995,3.715699
LEZBOI_FSR,-0.46866499999999994,2.598477,3.067142
LEZBUO_FSR,-0.8753129999999999,2.3759040000000002,3.251217
LEZCOK_FSR,-0.26911,2.193299,2.462409
LEZNOV_FSR,-1.591538,0.8864620000000001,2.478
LEZNUB_FSR,-1.557087,0.9231790000000001,2.4802660000000003
LEZPAJ_FSR,-1.582966,0.897534,2.4805
LEZSIV_FSR,0.594182,3.053213,2.459031
LEZSOB_FSR,0.7125100000000001,2.918462,2.205952
LEZSUH_FSR,0.358109,2.943885,2.5857759999999996
LEZTIW_FSR,0.569538,3.387811,2.818273
LIBHUB_FSR,-0.359526,3.482383,3.841909
LIBNIU01_FSR,2.014737,2.32475,0.3100130000000001
LIBZAZ_FSR,-0.390613,1.985149,2.375762
LICBAB_FSR,-0.09479299999999999,2.192798,2.287591
LICCUW01_FSR,0.010645,1.867425,1.85678
LICDAD_FSR,-0.0035770000000000003,2.788243,2.79182
LICDIL_FSR,1.6649919999999998,2.506411,0.8414189999999999
LICDOX01_FSR,-0.774867,4.746703,5.5215700000000005
LICHIR_FSR,0.221702,2.137717,1.916015
LICHOX_FSR,-0.159776,2.17672,2.336496
LICLPY02_FSR,-1.264681,2.730235,3.9949160000000004
LICSUM_FSR,-0.418538,4.2521,4.670637999999999
LICXAX_FSR,1.0155450000000001,1.9528310000000002,0.937286
LICXEB_FSR,0.748165,1.351408,0.603243
LICZIH_FSR,-0.193999,2.173245,2.367244
LIDQIA_FSR,-0.9133629999999999,2.238236,3.151599
LIDXUS_FSR,1.757471,2.911213,1.153742
LIDYAZ_FSR,2.685021,3.753887,1.0688660000000003
LIDZAB_FSR,-0.481993,1.86675,2.3487430000000002
LIFBEK_FSR,0.168613,2.380153,2.2115400000000003
LIFBIO_FSR,1.2297639999999999,3.01194,1.7821759999999998
LIFCEK_FSR,0.8063670000000001,3.850975,3.044608
LIFLUI_FSR,0.028895,0.956306,0.9274110000000001
LIFNAR_FSR,-0.819793,1.659621,2.479414
LIFNIY_FSR,-0.5952649999999999,2.3598529999999998,2.955118
LIFPIC_FSR,0.678554,2.1172299999999997,1.438676
LIFQAU_FSR,-1.603308,0.8764129999999999,2.479721
LIFTOL_FSR,1.3441610000000002,1.917548,0.5733870000000001
LIFWUT_FSR,0.052077,3.2136720000000003,3.161595
LIFXAA_FSR,-0.61136,2.759098,3.370458
LIFXEE_FSR,-0.24402600000000002,1.834238,2.078264
LIFXUU_FSR,-0.173459,1.949977,2.123436
LIGGOA_FSR,1.96931,2.595247,0.6259370000000002
LIGQEZ_FSR,-0.057487,2.6817729999999997,2.7392600000000003
LIGRAW_FSR,1.892936,2.808204,0.9152680000000001
LIGXEF_FSR,-0.842247,2.596747,3.438994
LIGXIJ_FSR,-0.8535379999999999,1.26157,2.115108
LIGYUX_FSR,0.07627300000000001,1.852137,1.775864
LIGZIN_FSR,-0.402443,3.782632,4.185075
LIHBUB_FSR,0.26160300000000003,3.106462,2.844859
LIHCIT01_FSR,-0.222135,4.322277,4.544412
LIHFUF_FSR,-0.834511,3.279918,4.114429
LIHLEU_FSR,-0.028308999999999997,2.584477,2.6127860000000003
LIHLIY_FSR,-0.082735,2.526009,2.6087439999999997
LIHMAL01_FSR,-1.292073,1.516203,2.8082759999999998
LIHRAW01_FSR,-0.97926,3.410047,4.3893070000000005
LIHSAX_FSR,-0.757746,2.8283,3.586046
LIHSEB_FSR,-1.199639,2.832531,4.03217
LIJBOW_FSR,0.35749000000000003,2.4639900000000003,2.1065
LIJREC_FSR,-0.8820319999999999,1.364931,2.246963
LIJYAF_FSR,0.073176,3.393408,3.320232
LIJYEJ_FSR,0.642486,3.451596,2.80911
LIKBOX_FSR,0.322278,3.5257110000000003,3.203433
LIKFAN_FSR,0.097738,3.031821,2.934083
LIKFOB_FSR,-1.39161,1.7541,3.14571
LIKKAT_FSR,-1.7255650000000002,2.225454,3.951019
LIKPUS_FSR,-0.07596599999999999,1.7688240000000002,1.8447900000000002
LIKREE_FSR,0.283382,3.1746220000000003,2.8912400000000003
LIKZAI_FSR,-0.352117,-0.347564,0.004553000000000029
LIMKIC_FSR,0.439263,4.453203,4.01394
LIMLIF_FSR,0.9974719999999999,2.452489,1.4550169999999998
LIMNUR_FSR,-0.874181,2.171073,3.045254
LINJEY_FSR,0.518605,3.485289,2.966684
LINJIC_FSR,0.47876899999999994,3.850826,3.372057
