MOF,ML,DFT
QUMVOK_FSR,2.5843029022216797,2.556124210357666
LALGAH01_FSR,2.97408390045166,3.0641696453094482
NAKGUD_FSR,2.798085927963257,2.6769683361053467
EMASUG_FSR,2.1186439990997314,1.930783748626709
FELXAV_FSR,1.9159380197525024,2.044828176498413
LADKAF_FSR,0.9013530015945435,0.841069221496582
SITROE01_FSR,3.4014229774475098,3.2425334453582764
RAFQEX_FSR,1.5904220342636108,1.6979204416275024
LOBHIU_FSR,3.1704349517822266,3.0772061347961426
XAVBIG_FSR,0.6223199963569641,0.6146459579467773
YINDAB_FSR,1.4395099878311157,1.3755465745925903
CEFHAZ_FSR,2.228416919708252,2.3558225631713867
VIYQAY_FSR,1.9203829765319824,1.8232932090759277
PIKZAN_FSR,3.679176092147827,3.523912191390991
BELXUN_FSR,3.695013999938965,3.673325538635254
NIGPOL01_FSR,1.7228339910507202,1.9481699466705322
WIHPUA_FSR,2.8037281036376953,2.9727256298065186
DINQOG_FSR,0.4297659993171692,0.6949999332427979
RESWUI02_FSR,3.197913885116577,3.181096076965332
KAZCOD_FSR,1.743656039237976,1.6136682033538818
IMUXAP_FSR,2.617716073989868,2.4314770698547363
XEPMAI01_FSR,2.4759159088134766,2.376260280609131
FAQVUQ_FSR,4.8381028175354,4.768851280212402
HINPEB_FSR,1.1684590578079224,0.9805172681808472
IJEXUR_FSR,1.0029890537261963,1.2460168600082397
GOLQII_FSR,2.2252700328826904,2.412724733352661
QUVJAT_FSR,2.033468008041382,2.2234818935394287
DELTAQ01_FSR,2.399949073791504,2.693276882171631
RAWVUJ_FSR,3.1819100379943848,2.9737887382507324
COVYOD_FSR,0.33622899651527405,0.522612452507019
AVUJOR_FSR,2.9981560707092285,2.921527624130249
DINDIP_FSR,1.9356529712677002,2.356010675430298
SAZBAW_FSR,3.629404067993164,3.4997739791870117
QAHKUH_FSR,2.422755002975464,2.105564832687378
KOKGOH_FSR,0.45283499360084534,0.6649985313415527
ROGSAI_FSR,1.3174799680709839,1.1024755239486694
FILSAV01_FSR,0.5110610127449036,0.404610276222229
NEJZEJ_FSR,3.221224069595337,3.0635058879852295
AWOHOK_FSR,3.6202900409698486,3.8174614906311035
FOTNEJ_FSR,1.5640130043029785,1.5950733423233032
QOLKUX_FSR,1.2415610551834106,1.3328018188476562
OKIPAA_FSR,3.9906890392303467,4.080371856689453
UJUJOZ_FSR,0.31606200337409973,0.6768801212310791
ILIGOA_FSR,4.363862037658691,4.240665435791016
TEYLUG_FSR,0.17541299760341644,0.404339075088501
NEDSOF_FSR,2.525963068008423,2.52083158493042
PEXXOG_FSR,0.6804909706115723,0.48063337802886963
KUCXUC_FSR,1.2407389879226685,1.218016505241394
JIPNIG_FSR,4.726589202880859,4.487683296203613
QUQQAV_FSR,1.8496229648590088,1.9434436559677124
OFITIH_FSR,4.198103904724121,4.282340049743652
ACOVEU_FSR,0.44117501378059387,0.4916442632675171
WAPKII_FSR,2.602410078048706,2.644653797149658
UNIROZ_FSR,4.475447177886963,4.415794372558594
DAYTAB_FSR,4.311131954193115,4.344649314880371
IFACIB_FSR,2.3321850299835205,2.3620798587799072
CANWAS_FSR,2.5656280517578125,2.624894380569458
VEGWUB_FSR,0.12046000361442566,0.4126415252685547
NELXUX_FSR,2.958583116531372,3.022322177886963
GIWGAX_FSR,3.0554869174957275,3.0281991958618164
OVEFIF_FSR,2.882128953933716,2.9685723781585693
CIBPUA_FSR,3.024075984954834,3.0792343616485596
SEFLAT_FSR,1.6424360275268555,1.418632984161377
ILECEI_FSR,0.9674819707870483,1.0094566345214844
OJOZOE_FSR,3.7452149391174316,3.6113991737365723
KIQLAX_FSR,0.9771410226821899,0.8366209268569946
MEBLUD_FSR,1.9225029945373535,2.0368590354919434
OSIWIX_FSR,3.625408887863159,3.5401196479797363
HOYZIG_FSR,1.9313620328903198,2.3677027225494385
REZWIE_FSR,4.893398761749268,4.805790901184082
WEJREL_FSR,0.3437420129776001,0.5213617086410522
CUMKOM_FSR,0.6956639885902405,0.6950089931488037
OMURUK_FSR,2.1182339191436768,1.992563009262085
VIRCEF_FSR,0.13890400528907776,0.15761339664459229
DIQTUV01_FSR,2.6429080963134766,2.754761219024658
GOGLUK_FSR,2.6013851165771484,2.6053693294525146
OCOQUU01_FSR,2.2111899852752686,2.3044674396514893
VUSNUT_FSR,0.020075000822544098,0.18354642391204834
HIZPAJ_FSR,1.791761040687561,1.5393006801605225
MUSNAQ_FSR,1.5015900135040283,1.558416485786438
VONBUX01_FSR,5.80037784576416,5.577776908874512
ASATUK_FSR,2.6230499744415283,2.4450817108154297
GOYRET_FSR,1.0550249814987183,0.9012176990509033
JOYZEE_FSR,4.536107063293457,4.508513927459717
DOHLAQ_FSR,0.7398120164871216,0.702844500541687
KACJAB_FSR,1.871567964553833,1.4918310642242432
HESMOK_FSR,2.9224750995635986,3.1500015258789062
OXUSOQ_FSR,2.8741509914398193,2.8490023612976074
ROLREQ_FSR,2.7948060035705566,2.956906795501709
MARMEA_FSR,4.400814056396484,4.228133201599121
MULQOB_FSR,0.6601309776306152,0.7639082670211792
PADCEE_FSR,1.7686790227890015,1.9748303890228271
IQOWER_FSR,2.9252240657806396,2.6859207153320312
ISITUA_FSR,2.411653995513916,2.5347542762756348
RANJUO_FSR,2.9749178886413574,3.068849802017212
HOZQOD_FSR,0.011202000081539154,0.09346199035644531
CAVFUD_FSR,1.8687479496002197,2.1456098556518555
EWAWEG01_FSR,2.2466330528259277,2.270895004272461
BUTYUM_FSR,2.534085988998413,2.584519624710083
PESQUA_FSR,2.8226780891418457,2.9078807830810547
FAPYEA02_FSR,0.06983699649572372,0.15919482707977295
TEDZIN_FSR,2.4488821029663086,2.0223097801208496
FATQIA_FSR,1.7407009601593018,1.805025577545166
QAGWOL_FSR,1.2899709939956665,1.203160285949707
JISJUT_FSR,3.0227410793304443,3.197333335876465
GAMWUN_FSR,0.2523350119590759,0.1312403678894043
ERINIC12_FSR,2.9242100715637207,2.9064736366271973
NIJVEI_FSR,2.4715819358825684,2.5439934730529785
QEWMIP_FSR,2.8327229022979736,2.3214807510375977
BIJXUP_FSR,1.125972032546997,0.9757329225540161
YIKGEF01_FSR,2.63044810295105,2.5768959522247314
WEWHIS_FSR,2.947421073913574,2.9415860176086426
FAXLIC_FSR,2.486952066421509,2.5540220737457275
ROPWEA_FSR,0.9496520161628723,1.1076399087905884
FIQPON_FSR,2.554414987564087,2.735055446624756
RECTAU_FSR,0.4692800045013428,0.4874175786972046
KEXSOX_FSR,2.669275999069214,2.484243154525757
KELLAR_FSR,2.2141940593719482,2.200172185897827
DAQSUL_FSR,2.6974239349365234,2.7978756427764893
FAHPIO_FSR,1.4820350408554077,1.5193655490875244
OCORIK_FSR,4.157159805297852,4.3075947761535645
EDABOC_FSR,3.618385076522827,3.5971317291259766
CAZXEJ_FSR,3.1867079734802246,3.0030570030212402
EREROJ_FSR,0.6392679810523987,0.6405562162399292
NEWZIA_FSR,1.6550849676132202,1.9863741397857666
GANGUZ_FSR,3.2734270095825195,3.293433666229248
MEKVAA_FSR,1.5110410451889038,1.5182865858078003
UKILIL_FSR,2.9126288890838623,2.9335384368896484
DITTAC_FSR,2.100637912750244,2.0863659381866455
USAWOC_FSR,1.0475939512252808,0.8981430530548096
DIMBIM_FSR,1.3037480115890503,1.0948666334152222
UYUSOX_FSR,2.3617429733276367,2.3851218223571777
OGOWAK_FSR,0.8889139890670776,0.9201785326004028
FIRQUU_FSR,3.2498879432678223,3.1531877517700195
LADSUH_FSR,2.5071640014648438,2.5481808185577393
PEJFAN_FSR,2.8619120121002197,2.876133680343628
AJIRAM01_FSR,0.6762509942054749,0.7439680099487305
WUTGOJ01_FSR,0.5736110210418701,0.701626181602478
EJODIS_FSR,2.1707310676574707,1.9845383167266846
MAPHAP_FSR,2.566689968109131,2.747636318206787
TAHJIW_FSR,3.507957935333252,3.4047083854675293
FEPPOI_FSR,2.500432014465332,2.6541764736175537
UFETEF_FSR,2.2752249240875244,2.2679011821746826
NIVTIW_FSR,2.964911937713623,3.004715919494629
XAKZUG_FSR,2.2219159603118896,2.2599024772644043
EXUREV_FSR,4.834945201873779,4.708820343017578
MIRLEF_FSR,2.1612699031829834,2.1358823776245117
XUXWIX_FSR,0.759423017501831,0.8993932008743286
YEKTAJ_FSR,0.1815129965543747,0.7124974727630615
KEVRIP_FSR,4.105428218841553,3.9229257106781006
BURLEH_FSR,3.4061338901519775,3.425565719604492
QACCUV_FSR,2.391719102859497,2.601320266723633
POMPIR_FSR,0.6407579779624939,0.5157428979873657
FIJNUI_FSR,2.4936769008636475,2.8063721656799316
EXEMIE_FSR,3.0140199661254883,2.879390001296997
DUJVUB_FSR,2.4107561111450195,2.5204293727874756
OQOGAD_FSR,2.2190849781036377,2.350008964538574
NAXTAI_FSR,1.2668850421905518,0.7275978326797485
VIXFAL_FSR,2.0674378871917725,1.9545848369598389
ABEWUB_FSR,2.137263059616089,2.397472620010376
IDAFOI_FSR,1.946707010269165,2.2684779167175293
OMAYOS_FSR,0.9504089951515198,0.8892427682876587
AMIHOV01_FSR,1.1227840185165405,1.1274821758270264
AJESAJ_FSR,0.23162800073623657,0.33870840072631836
NAQFIV_FSR,0.929252028465271,0.7410118579864502
EWOROX_FSR,1.959210991859436,2.0032095909118652
GONTAG_FSR,3.453723907470703,3.3363311290740967
KACZEW_FSR,0.8713330030441284,0.8925343751907349
NATGIB_FSR,3.3012800216674805,3.2256417274475098
ILIQEB_FSR,3.2330379486083984,3.0057618618011475
CELQIU_FSR,2.993907928466797,3.100600242614746
GEMQAS_FSR,0.48539501428604126,0.561179518699646
IYOGIO_FSR,2.223771095275879,2.655170440673828
AWOGOJ_FSR,3.4581289291381836,3.466282606124878
MIKKUP_FSR,2.380618095397949,2.4347240924835205
YILZUR_FSR,0.678924024105072,0.5065722465515137
CUKKOK_FSR,2.7382049560546875,2.736830949783325
NEKXEH_FSR,1.3528549671173096,1.6707605123519897
AJAHAV_FSR,2.336832046508789,2.3231282234191895
PADXAV_FSR,2.1094629764556885,2.023127555847168
KOBQEA_FSR,2.7494850158691406,2.8635292053222656
FIZKUV_FSR,1.0900169610977173,0.7261689901351929
FIBMIO_FSR,1.6107209920883179,1.3496084213256836
NUYWEK_FSR,3.1575210094451904,2.9494471549987793
PEJTIJ_FSR,3.5910210609436035,3.469510078430176
AWOVUE_FSR,1.1406899690628052,1.378255009651184
DEJGUV_FSR,0.29907000064849854,0.23855125904083252
AJEWUH_FSR,1.1860510110855103,0.8960238695144653
TEQQIP_FSR,2.9339098930358887,3.0586657524108887
QISJIN_FSR,4.187894821166992,4.406329154968262
OSANED_FSR,0.9484829902648926,0.9926455020904541
LEPVIN_FSR,2.2854509353637695,2.525529146194458
FUMCUL_FSR,2.492219924926758,2.1886332035064697
ESOMAC_FSR,2.934662103652954,3.355971336364746
LASMID_FSR,3.1627109050750732,2.7797725200653076
AGOZED01_FSR,2.4132049083709717,2.222121477127075
UXEWEB_FSR,1.6167340278625488,1.451169490814209
XEJCUN_FSR,1.7905770540237427,1.771419644355774
QINGOM_FSR,3.434535026550293,3.5398569107055664
QULKUE_FSR,1.5002249479293823,1.9043688774108887
MOLCUN_FSR,2.1048269271850586,1.981128454208374
CUTMEL_FSR,0.979764997959137,0.4376945495605469
IWECOE_FSR,2.3122589588165283,2.6361277103424072
MUMNIR_FSR,2.6467549800872803,2.2421653270721436
OBESUM_FSR,3.036470890045166,2.9786174297332764
EGOFAI_FSR,0.16121500730514526,0.28006839752197266
DEWHOD_FSR,4.573309898376465,4.4864397048950195
NIGWUX_FSR,2.1011219024658203,2.3965539932250977
OMECIS_FSR,0.3207530081272125,0.8110547065734863
CINNOD_FSR,2.8464159965515137,2.7935869693756104
LUWXUW_FSR,2.5624680519104004,2.56215763092041
DOZBEB_FSR,2.2001049518585205,2.351123809814453
JEVVAI_FSR,2.170377016067505,2.1129186153411865
LUXBAI_FSR,0.7921000123023987,0.5650426149368286
BATVAW_FSR,0.9834669828414917,0.8307590484619141
DURGIH01_FSR,2.439603090286255,2.517246723175049
EYAFAN_FSR,3.019602060317993,2.881704330444336
VIWXOQ_FSR,1.8238379955291748,1.605496883392334
NEVLAD_FSR,2.8560800552368164,2.5270628929138184
OVEGIG_FSR,2.7986021041870117,2.7484869956970215
BEQBUW_FSR,2.796354055404663,2.573244094848633
NISZEU_FSR,0.910768985748291,0.6740442514419556
FAJLUA_FSR,1.7163629531860352,2.2173728942871094
KOFSII_FSR,2.872222900390625,2.6435389518737793
GIZVUH_FSR,2.0939579010009766,2.5197205543518066
DUJDAP_FSR,2.787795066833496,2.8275840282440186
HUHHEY_FSR,4.283992767333984,4.258668899536133
GAFQAH_FSR,4.930237770080566,4.9422454833984375
SODXEQ_FSR,1.2366420030593872,1.2346594333648682
QIBZAD_FSR,0.46408799290657043,0.32818639278411865
RIWGEJ_FSR,4.944737911224365,4.814257621765137
PICVAA_FSR,1.7263859510421753,1.7440242767333984
PIGSEG_FSR,1.9478880167007446,2.2939248085021973
LEXRAI_FSR,2.429533004760742,2.5560765266418457
RUZDUM_FSR,2.1412079334259033,2.3429172039031982
FUHPAB_FSR,1.308663010597229,1.495579719543457
IBUBOY_FSR,1.9339710474014282,2.117732524871826
AWEHIU_FSR,2.458383083343506,2.329571485519409
JAJTOE_FSR,0.5036200284957886,0.38796091079711914
CUYDEG_FSR,0.8665900230407715,1.0042005777359009
HUJHID_FSR,0.5731940269470215,0.5312716960906982
CIDGOO_FSR,0.9661419987678528,0.9406354427337646
XENTIW_FSR,0.723406970500946,0.7147623300552368
PEQVEN_FSR,3.1093039512634277,2.9561777114868164
KOHWUA_FSR,0.9643909931182861,0.873144268989563
LOHYOY_FSR,2.371151924133301,2.26287841796875
AWOZER_FSR,1.9011340141296387,1.9211657047271729
PIJYAL_FSR,3.036349058151245,2.934516429901123
AXITOR_FSR,2.943798065185547,2.880319595336914
COGXUU_FSR,1.5419689416885376,1.3428785800933838
EMEYEB_FSR,3.4209749698638916,3.100360631942749
NABVUJ_FSR,2.5456700325012207,2.705240488052368
TARQEJ_FSR,1.9426599740982056,2.0166099071502686
TIWTEZ_FSR,1.6478259563446045,1.595818042755127
UHATAA_FSR,1.7608020305633545,1.718198537826538
NEZQER_FSR,2.665818929672241,2.6770365238189697
POFDUL_FSR,0.6751480102539062,0.6359272003173828
JOHWIP_FSR,1.122594952583313,1.3911893367767334
IJEZII_FSR,0.8769029974937439,0.8835791349411011
VUTLAY_FSR,0.2408429980278015,0.30988216400146484
MIMRAB_FSR,2.4165899753570557,2.641838312149048
MAYRIQ_FSR,2.189301013946533,1.9658933877944946
DILDEI01_FSR,2.9478800296783447,3.0441207885742188
SIDLAV_FSR,0.6606619954109192,0.6690123081207275
MOQGEF_FSR,2.5435409545898438,2.847905397415161
BOXROV_FSR,0.8242560029029846,0.8463152647018433
FEHKUB_FSR,0.5406100153923035,0.30664896965026855
NATXIR_FSR,2.507805109024048,2.434643268585205
QEZQOD_FSR,1.8275010585784912,1.5958025455474854
UBOVUE_FSR,3.485853910446167,3.576489210128784
JAMJOX_FSR,1.6527340412139893,1.595572829246521
MAQFAM_FSR,2.050184965133667,1.9499917030334473
ECUWAC_FSR,1.6340869665145874,0.9811735153198242
KIXWIX_FSR,2.7420859336853027,2.45674467086792
IMIBIQ_FSR,1.6038600206375122,1.7660506963729858
GOTYIZ_FSR,2.610028028488159,2.265500545501709
YIFFUQ_FSR,3.003693103790283,2.833871603012085
GEKFOU_FSR,2.4670960903167725,2.453986406326294
WOBQAH_FSR,0.055344998836517334,0.28062903881073
LIYLOU_FSR,0.04346799850463867,0.3495311737060547
BIYSAE_FSR,3.0639100074768066,2.9711124897003174
PAYZEX_FSR,0.7023040056228638,0.8442897796630859
BEXFUI_FSR,3.4384140968322754,3.3805384635925293
RUGJEK_FSR,4.521338939666748,4.499003887176514
KAYBIX_FSR,2.939192056655884,2.931774616241455
YOFMOW_FSR,3.2764830589294434,3.208385705947876
AQESUK_FSR,4.027287006378174,3.913651466369629
MUQBIK_FSR,3.0794589519500732,2.920546531677246
NEJYOS_FSR,2.6958789825439453,2.7477304935455322
FIJSAU_FSR,1.9437199831008911,2.0275468826293945
UGUKUD_FSR,3.668299913406372,3.5245742797851562
UPUFAN_FSR,2.9880640506744385,2.9210147857666016
AFAKIE_FSR,1.5740360021591187,1.3502435684204102
BOYQIR_FSR,2.5638411045074463,2.432034492492676
SERGUU_FSR,0.9981459975242615,0.8698220252990723
GAFXIV_FSR,4.49790096282959,4.534084320068359
PIBLAQ01_FSR,3.2211599349975586,3.3537304401397705
XAGLAT_FSR,1.1226420402526855,1.2354350090026855
FIFZOJ10_FSR,0.6207150220870972,0.5009665489196777
YATRIV_FSR,0.8856250047683716,0.9333490133285522
FALJUA_FSR,0.6947270035743713,0.6089382171630859
HARKOD_FSR,0.9057700037956238,0.8409163951873779
LECCIH_FSR,4.877240180969238,4.645656108856201
BIZQAE_FSR,0.6431779861450195,0.6165992021560669
MIJLUN_FSR,2.8626720905303955,2.9396533966064453
WADDOX_FSR,2.9532439708709717,2.8394522666931152
FARYOP_FSR,3.7844018936157227,3.8477210998535156
BAFCES_FSR,4.375339984893799,4.188081741333008
GANKEM_FSR,0.4722859859466553,0.4812377691268921
LOZXAB01_FSR,2.6509170532226562,2.842254877090454
WEBGIT_FSR,2.1955909729003906,2.231083393096924
FAJPAH_FSR,2.817789077758789,2.941171407699585
DAQTAS_FSR,2.862194061279297,2.833481788635254
KOGBUF_FSR,2.0003459453582764,2.019319534301758
CAQXAT01_FSR,0.9186040163040161,0.9015132188796997
WAVFAB_FSR,1.0011390447616577,0.844042181968689
KOHXIP_FSR,0.9457579851150513,0.8063561916351318
LUYRII_FSR,3.2309730052948,3.150172233581543
JOVWOG_FSR,3.275038957595825,3.369607448577881
WIFFEZ01_FSR,2.225848913192749,2.144995927810669
DEYXUC_FSR,3.5651540756225586,3.6615169048309326
CUXPIV_FSR,2.1200621128082275,2.0091328620910645
XEDXUC_FSR,3.484900951385498,3.3939242362976074
JELVOO_FSR,1.3507009744644165,1.178786039352417
HEGVUM_FSR,2.7942609786987305,2.685042142868042
INIZAG01_FSR,3.186084032058716,3.0277748107910156
FAJBUO_FSR,3.611633062362671,3.6222915649414062
IBIVOF_FSR,1.0674010515213013,1.5167969465255737
CIZFOG_FSR,1.387315034866333,1.2155754566192627
BAGCOB01_FSR,4.968379974365234,4.993753910064697
YIQSOG_FSR,0.8037800192832947,0.811569333076477
MARQOL_FSR,3.545896053314209,3.5053937435150146
GOXXIC_FSR,0.5319280028343201,0.6627861261367798
AFUQUN_FSR,4.221960067749023,4.169447898864746
RAWTUF_FSR,2.843384027481079,2.6337320804595947
NOFQEG_FSR,2.4855499267578125,2.549746513366699
JAYTIN_FSR,2.874845027923584,2.5426034927368164
LIGZIN_FSR,4.185074806213379,4.211295127868652
SENKOM_FSR,2.2752060890197754,2.027583360671997
XOMTAU_FSR,0.5757449865341187,0.8013083934783936
TIRBAY_FSR,1.6686389446258545,1.7075583934783936
MUNZAW_FSR,2.566106081008911,2.568152904510498
QIVYUR_FSR,1.735010027885437,1.9336042404174805
XIRZUU_FSR,2.0747458934783936,1.9759821891784668
OGEXEF_FSR,3.33069109916687,3.0298171043395996
OCIBEK_FSR,2.6136419773101807,2.650707960128784
TEQPOV_FSR,1.4012099504470825,1.6818814277648926
XEJTEN_FSR,3.0664939880371094,2.930342674255371
EBONOA_FSR,2.650049924850464,2.823241949081421
UMAWOV_FSR,4.054932117462158,3.8283207416534424
QOTLIV_FSR,2.3713738918304443,2.3748226165771484
FAFJAZ_FSR,0.009971999563276768,0.05455660820007324
OFANEQ_FSR,1.4905190467834473,1.136936068534851
XOHTEU_FSR,1.5099279880523682,1.1844239234924316
TOFJAZ_FSR,4.949687957763672,4.979440212249756
GEWDOE_FSR,1.656770944595337,1.6351861953735352
UMAZOZ_FSR,3.2286360263824463,2.9769093990325928
AQIFOW_FSR,1.7650279998779297,2.041407823562622
DAGTUD_FSR,3.464646100997925,3.377350091934204
COMDEO_FSR,3.0020899772644043,3.0184249877929688
DOTCOF_FSR,2.015916109085083,1.6155288219451904
KARSAY_FSR,0.07733099907636642,0.18436741828918457
KOGCEP01_FSR,2.935049057006836,3.009871482849121
PASROS_FSR,2.2883520126342773,2.6269311904907227
HIHWED_FSR,1.3762470483779907,1.0064650774002075
GONVAG_FSR,3.7721118927001953,3.632575273513794
DEZMOL_FSR,2.1248819828033447,2.1880691051483154
CIZXER_FSR,1.178750991821289,1.0788706541061401
JORCOK_FSR,3.27799391746521,3.2704687118530273
DURKIL_FSR,0.21931299567222595,0.29509103298187256
ISOQAI_FSR,1.09299898147583,0.8231881856918335
HICJAE_FSR,2.612781047821045,2.730881690979004
MEYLUZ_FSR,1.0007189512252808,0.8736550807952881
QUMFAG_FSR,2.5556609630584717,2.692441701889038
IGEMOX_FSR,2.8181231021881104,2.6167080402374268
ULINIO_FSR,1.0596760511398315,0.9499325752258301
FUYTID01_FSR,0.881676971912384,0.9993268251419067
DAPJUB_FSR,3.269045114517212,3.3567309379577637
DORWEO_FSR,0.4611310064792633,0.5195984840393066
NABTIT_FSR,3.155282974243164,3.030759811401367
YEBKIB_FSR,1.5378350019454956,1.4384905099868774
ASEMUG01_FSR,4.168560981750488,4.138960361480713
FENTEY_FSR,3.059812068939209,3.113875389099121
OHOREI_FSR,2.916461944580078,3.0447113513946533
PICYAE_FSR,1.8739910125732422,1.748294472694397
MNPROP_FSR,1.761286973953247,2.08703875541687
ROJKOT_FSR,0.5860170125961304,0.6940776109695435
ETUMOW_FSR,3.1445369720458984,2.9556353092193604
FOBXOL_FSR,2.550748109817505,2.3084287643432617
NELCEN_FSR,0.2591190040111542,0.3382999897003174
SIXKIU01_FSR,0.951321005821228,1.0905754566192627
VAMWEM_FSR,2.9349429607391357,2.5982818603515625
CECMIJ01_FSR,2.5862879753112793,2.3788886070251465
XIGHOM_FSR,3.1058270931243896,3.1509084701538086
QUVVOU_FSR,1.7755999565124512,1.7685292959213257
YEFKAY01_FSR,2.7452290058135986,2.6802480220794678
QUPXUW_FSR,2.406904935836792,2.3345632553100586
MINBAM_FSR,3.141648054122925,3.11514949798584
PEGCEM_FSR,2.277791976928711,2.0715208053588867
NEFHAK_FSR,2.3558740615844727,2.0814380645751953
TILZUM_FSR,1.5900739431381226,1.4838330745697021
TEJYAI01_FSR,2.2666609287261963,2.5919785499572754
CEMWID_FSR,3.1960859298706055,2.8570473194122314
CEDYER01_FSR,1.7116780281066895,1.7386960983276367
IGOZIN_FSR,1.04469895362854,1.208733320236206
MICXAZ_FSR,2.9132239818573,2.982032537460327
MEHPAQ_FSR,0.9146100282669067,1.0598093271255493
UJULOC_FSR,2.6820390224456787,2.658033609390259
IJIWOO_FSR,4.203028202056885,4.2696943283081055
GUGWAI_FSR,2.3455231189727783,2.2745487689971924
MEHBAF_FSR,2.271368980407715,2.231414318084717
RODSOS_FSR,4.575951099395752,4.815084457397461
FIPXEJ_FSR,3.912529945373535,4.12775182723999
SAWBAU_FSR,2.878437042236328,2.9468531608581543
GUYLOC_FSR,1.804610013961792,1.7738059759140015
OCAVAS_FSR,2.3419039249420166,2.3577423095703125
CUZNUG_FSR,0.7606890201568604,0.7192215919494629
HOYDUW01_FSR,1.9758880138397217,2.113530158996582
ADAXOV_FSR,0.7775830030441284,0.7980861663818359
CIVTEJ_FSR,2.2019119262695312,2.3353681564331055
NIXSOE_FSR,1.7012460231781006,1.760152816772461
DOGZEF_FSR,3.1285200119018555,3.1807422637939453
QOWCOV_FSR,2.489448070526123,2.8119029998779297
PUKTIZ_FSR,3.132349967956543,3.2129476070404053
FAQVOK_FSR,4.845664978027344,4.837113380432129
QAKBUZ_FSR,4.569471836090088,4.577505588531494
WOZPIM03_FSR,2.383296012878418,2.391299247741699
CEJXOG_FSR,3.014065980911255,3.1227097511291504
FUFYEL01_FSR,0.3608970046043396,0.4440906047821045
MAJPUJ_FSR,3.270824909210205,3.2832114696502686
QUQGUF_FSR,3.1186869144439697,2.8433749675750732
NAPTUU_FSR,4.201682090759277,4.318577766418457
MUMNOX_FSR,3.125396966934204,3.026223659515381
RESBOG_FSR,2.251574993133545,2.114116907119751
JIQMAA_FSR,2.7234270572662354,2.5539615154266357
GIFTAS_FSR,3.280668020248413,3.2142162322998047
VERHEF_FSR,2.0427210330963135,2.1732828617095947
XASVET_FSR,3.013417959213257,2.790226459503174
VIMWAQ_FSR,0.917140007019043,0.7947249412536621
TIZBOW_FSR,1.0938719511032104,1.1639950275421143
CECRUY_FSR,2.2636940479278564,2.196347951889038
POXLOF_FSR,3.2513930797576904,3.2834208011627197
NAACET05_FSR,5.118831157684326,4.899186134338379
JOJGOG_FSR,2.5297911167144775,2.7651801109313965
RAQLAW_FSR,1.9272819757461548,1.921633243560791
TIWSOI_FSR,3.040785074234009,2.9845540523529053
DOWHII_FSR,0.9816259741783142,0.8312994241714478
MINQEG_FSR,3.0338850021362305,2.9586405754089355
RUSQEC_FSR,1.8910499811172485,2.1675527095794678
LADYOH_FSR,0.8839160203933716,0.8184491395950317
EQACUV_FSR,2.920867919921875,2.698854923248291
GIWXAN_FSR,0.7610250115394592,0.7632395029067993
CIMRUN_FSR,2.2017600536346436,2.2872490882873535
MOYVIG_FSR,2.685457944869995,2.7644784450531006
YESFUY02_FSR,1.85166597366333,1.61725914478302
ACAKEX_FSR,0.7745680212974548,0.9380548000335693
QOCKEZ_FSR,3.2572550773620605,3.400542974472046
GIKQAV_FSR,1.4108070135116577,1.4197006225585938
OBOPAY01_FSR,3.369105100631714,3.4422740936279297
XAGQAZ_FSR,2.6185789108276367,2.6762776374816895
KUSCOR_FSR,3.7681610584259033,3.750593662261963
QIKXEN_FSR,3.024641990661621,3.182621955871582
TITTAU_FSR,1.4189159870147705,1.7222373485565186
CAJTOX_FSR,2.7416141033172607,2.8182640075683594
OFIZEJ_FSR,1.5709450244903564,1.599689245223999
GEMKER01_FSR,3.1893470287323,3.558781623840332
BOVRUA_FSR,1.8265869617462158,1.6038782596588135
JUSXUQ_FSR,0.45719900727272034,0.37321436405181885
GURZID_FSR,0.8782709836959839,1.0558637380599976
HEFZUO_FSR,1.1668750047683716,1.501583218574524
FAQLIV_FSR,0.3393099904060364,0.4467412233352661
KIBPIW_FSR,3.099487066268921,3.2078845500946045
RAMZUB_FSR,2.3280410766601562,2.3526194095611572
LAFBEB_FSR,2.4408769607543945,2.174328565597534
WUFBUV_FSR,0.08605699986219406,0.13706374168395996
DIKQEU_FSR,3.0643200874328613,2.9293622970581055
XUTREJ_FSR,0.8630890250205994,0.4787163734436035
JIZDOO_FSR,2.378967046737671,2.6227235794067383
NOMFIG_FSR,2.0042989253997803,1.91500723361969
XILWUM_FSR,4.972495079040527,4.649686813354492
XOZGOK_FSR,3.190345048904419,3.439317226409912
NUZKEZ_FSR,0.7537990212440491,0.8001630306243896
HOSPEL_FSR,1.163174033164978,1.2369449138641357
JAFWUI02_FSR,4.716076850891113,4.827347755432129
KAMYED_FSR,3.0180139541625977,3.045579433441162
PEQVIR_FSR,2.3680009841918945,2.3513712882995605
OYAPUB_FSR,1.8895800113677979,2.2456307411193848
RUFLIN_FSR,2.8488950729370117,2.845684051513672
SIWNOC_FSR,5.516427040100098,5.365574836730957
HIZKEI_FSR,2.3015809059143066,2.3306996822357178
PAFWAX_FSR,0.26748400926589966,0.39836645126342773
RITMAL_FSR,2.6052439212799072,2.56667423248291
LELXIK_FSR,0.8836069703102112,0.9085793495178223
WAKCUJ_FSR,3.6190879344940186,3.637946128845215
SACWEB_FSR,1.7992340326309204,1.978737235069275
OMUREU_FSR,2.224224090576172,2.218205690383911
YITPOG_FSR,3.170474052429199,3.099414825439453
